Vigencia;Unidad;Gasto;Objeto;Tipo de Gastos;Código concepto;Código recurso;Código fuente;Concepto;Valor poa_inicial;Valor modificaciones;Valor programado_poa;Valor solicitudes;Valor disponible_poa
2026;13 - SECCIONAL SOGAMOSO;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.06;20;ADM;Gastos por tributos, tasas, contribuciones, multas, sanciones e intereses de mora;$ 700.000,00;$ 0,00;$ 700.000,00;$ 700.000,00;$ 0,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.002;20;ADM;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 5.180.500,00;-$ 2.388.000,00;$ 2.792.500,00;$ 0,00;$ 2.792.500,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 119.451.864,00;-$ 46.418.364,00;$ 73.033.500,00;$ 13.000.000,00;$ 60.033.500,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;35;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 1.378.405,00;$ 0,00;$ 1.378.405,00;$ 1.378.405,00;$ 0,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;ADM;Productos metálicos, maquinaria y equipo;$ 82.234.000,00;-$ 50.854.000,00;$ 31.380.000,00;$ 18.629.986,88;$ 12.750.013,12
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;35;ADM;Productos metálicos, maquinaria y equipo;$ 457.725,00;$ 0,00;$ 457.725,00;$ 457.674,00;$ 51,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.005;20;ADM;Construcción y servicios de la construcción;$ 44.089.735,00;-$ 27.810.000,00;$ 16.279.735,00;$ 16.276.155,84;$ 3.579,16
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.00;20;ADM;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";$ 6.500.000,00;-$ 3.000.000,00;$ 3.500.000,00;$ 500.000,00;$ 3.000.000,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.01;20;ADM;Practicas academicas;$ 102.434.330,00;-$ 88.709.000,00;$ 13.725.330,00;$ 6.253.175,00;$ 7.472.155,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.03;20;ADM;Viaticos y gastos de viaje;$ 41.422.406,00;-$ 41.422.406,00;$ 0,00;$ 0,00;$ 0,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.007;20;ADM;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 3.500.000,00;-$ 500.000,00;$ 3.000.000,00;$ 500.000,00;$ 2.500.000,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;20;ADM;Servicios prestados a las empresas y servicios de producción ;$ 81.993.165,00;$ 14.350.000,00;$ 96.343.165,00;$ 43.342.797,00;$ 53.000.368,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;20;ADM;Servicios para la comunidad, sociales y personales;$ 17.000.000,00;-$ 7.070.000,00;$ 9.930.000,00;$ 2.930.000,00;$ 7.000.000,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;35;ADM;Servicios para la comunidad, sociales y personales;$ 2.241.120,00;$ 0,00;$ 2.241.120,00;$ 2.241.120,00;$ 0,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;ADM;Viáticos de los funcionarios en comisión;$ 0,00;$ 39.679.270,00;$ 39.679.270,00;$ 21.871.244,00;$ 17.808.026,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;35;ADM;Viáticos de los funcionarios en comisión;$ 500.000,00;$ 0,00;$ 500.000,00;$ 440.760,00;$ 59.240,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.04.05.001;20;ADM;Membresías nacionales;$ 2.507.000,00;$ 120.000,00;$ 2.627.000,00;$ 2.626.358,00;$ 642,00
2026;14 - SECCIONAL CHIQUINQUIRA;1. FUNCIONAMIENTO;12. TASAS Y MULTAS;2.1.8 Tasas y Multas;2.1.8.06;20;ADM;Gastos por tributos, tasas, contribuciones, multas, sanciones e intereses de mora;$ 500.000,00;$ 0,00;$ 500.000,00;$ 500.000,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.002;20;ADM;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 212.000,00;-$ 212.000,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;20;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 72.188.275,00;-$ 37.935.000,00;$ 34.253.275,00;$ 0,00;$ 34.253.275,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;31;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 0,00;$ 0,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;31;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 25.000.000,00;-$ 25.000.000,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;35;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 10.000.000,00;$ 50.795.480,00;$ 60.795.480,00;$ 10.305.400,00;$ 50.490.080,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;20;ADM;Productos metálicos, maquinaria y equipo;$ 225.452.000,00;-$ 201.452.000,00;$ 24.000.000,00;$ 0,00;$ 24.000.000,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;31;ADM;Productos metálicos, maquinaria y equipo;$ 30.000.000,00;-$ 30.000.000,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;35;ADM;Productos metálicos, maquinaria y equipo;$ 0,00;$ 40.000.000,00;$ 40.000.000,00;$ 0,00;$ 40.000.000,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.005;20;ADM;Construcción y servicios de la construcción;$ 0,00;$ 40.000.000,00;$ 40.000.000,00;$ 0,00;$ 40.000.000,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.00;20;ADM;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";$ 0,00;$ 15.000.000,00;$ 15.000.000,00;$ 0,00;$ 15.000.000,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.00;31;ADM;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";$ 0,00;$ 0,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.00;31;ADM;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";$ 35.316.000,00;-$ 35.316.000,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.00;31;ADM;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";$ 0,00;$ 0,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.00;35;ADM;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";$ 0,00;$ 0,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.01;20;ADM;Practicas academicas;$ 431.827.247,00;-$ 383.575.300,00;$ 48.251.947,00;$ 19.049.388,00;$ 29.202.559,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.006.03;20;ADM;Viaticos y gastos de viaje;$ 754.415.816,00;-$ 754.415.816,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.007;20;ADM;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 30.000.000,00;$ 0,00;$ 30.000.000,00;$ 14.270.416,00;$ 15.729.584,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;20;ADM;Servicios prestados a las empresas y servicios de producción ;$ 152.422.662,00;-$ 40.000.000,00;$ 112.422.662,00;$ 24.426.000,00;$ 87.996.662,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 55.467.000,00;$ 40.895.340,18;$ 96.362.340,18;$ 93.964.190,00;$ 2.398.150,18
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 46.992.500,00;$ 0,00;$ 46.992.500,00;$ 32.825.460,00;$ 14.167.040,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 350.000.000,00;-$ 156.472.081,43;$ 193.527.918,57;$ 191.888.450,00;$ 1.639.468,57
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 0,00;$ 135.862.120,00;$ 135.862.120,00;$ 134.056.020,00;$ 1.806.100,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 100.000.000,00;$ 49.071.022,84;$ 149.071.022,84;$ 148.150.773,00;$ 920.249,84
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 0,00;$ 19.300.934,86;$ 19.300.934,86;$ 0,00;$ 19.300.934,86
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 0,00;$ 110.000.000,00;$ 110.000.000,00;$ 61.233.960,00;$ 48.766.040,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 0,00;$ 35.316.000,00;$ 35.316.000,00;$ 32.568.660,00;$ 2.747.340,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;31;ADM;Servicios prestados a las empresas y servicios de producción ;$ 25.000.000,00;$ 40.469.400,00;$ 65.469.400,00;$ 61.760.182,50;$ 3.709.217,50
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.008;35;ADM;Servicios prestados a las empresas y servicios de producción ;$ 200.000.000,00;$ 96.107.609,49;$ 296.107.609,49;$ 243.350.100,00;$ 52.757.509,49
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;20;ADM;Servicios para la comunidad, sociales y personales;$ 73.009.680,00;-$ 73.009.680,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 37.892.000,00;-$ 37.892.000,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 11.252.500,00;-$ 11.252.500,00;$ 0,00;$ 0,00;$ 0,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;31;ADM;Servicios para la comunidad, sociales y personales;$ 40.000.000,00;-$ 17.000.000,00;$ 23.000.000,00;$ 13.889.462,50;$ 9.110.537,50
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.009.00;35;ADM;Servicios para la comunidad, sociales y personales;$ 100.000.000,00;$ 288.500.000,00;$ 388.500.000,00;$ 229.346.460,00;$ 159.153.540,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;20;ADM;Viáticos de los funcionarios en comisión;$ 0,00;$ 674.415.816,00;$ 674.415.816,00;$ 196.520.658,80;$ 477.895.157,20
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;31;ADM;Viáticos de los funcionarios en comisión;$ 35.316.000,00;-$ 21.000.000,00;$ 14.316.000,00;$ 11.223.036,55;$ 3.092.963,45
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;31;ADM;Viáticos de los funcionarios en comisión;$ 39.455.000,00;-$ 16.000.000,00;$ 23.455.000,00;$ 6.681.964,00;$ 16.773.036,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.010;35;ADM;Viáticos de los funcionarios en comisión;$ 12.000.000,00;$ 24.000.000,00;$ 36.000.000,00;$ 1.247.979,00;$ 34.752.021,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.04.05.001;20;ADM;Membresías nacionales;$ 6.000.000,00;$ 0,00;$ 6.000.000,00;$ 4.488.295,00;$ 1.511.705,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.06.03;31;ADM;Beneficios educativos a la comunidad universitaria;$ 0,00;$ 2.200.000,00;$ 2.200.000,00;$ 2.188.176,00;$ 11.824,00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1. FUNCIONAMIENTO;07. TRANSFERENCIAS CORRIENTES;2.1.3 Transferencias Corrientes;2.1.3.06.03;31;ADM;Beneficios educativos a la comunidad universitaria;$ 0,00;$ 4.029.880,00;$ 4.029.880,00;$ 3.914.625,00;$ 115.255,00
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.000;32;ADM;Agricultura, silvicultura y productos de la pesca;$ 25.375.000,00;$ 0,00;$ 25.375.000,00;$ 21.000.000,00;$ 4.375.000,00
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.000;34;ADM;Agricultura, silvicultura y productos de la pesca;$ 0,00;$ 21.449.715,00;$ 21.449.715,00;$ 12.337.750,00;$ 9.111.965,00
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.002;32;ADM;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 149.301.133,00;-$ 2.777.523,00;$ 146.523.610,00;$ 127.652.850,00;$ 18.870.760,00
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.002;34;ADM;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 0,00;$ 20.566.627,00;$ 20.566.627,00;$ 0,00;$ 20.566.627,00
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.002;35;ADM;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";$ 0,00;$ 1.785.000,00;$ 1.785.000,00;$ 1.785.000,00;$ 0,00
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;32;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 81.930.270,00;$ 56.505.735,00;$ 138.436.005,00;$ 112.599.127,75;$ 25.836.877,25
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;33;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 63.156.199,34;-$ 30.000.000,00;$ 33.156.199,34;$ 0,00;$ 33.156.199,34
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;34;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 12.417.859,64;-$ 1.208.929,82;$ 11.208.929,82;$ 1.196.902,00;$ 10.012.027,82
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;34;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 75.099.240,00;$ 0,00;$ 75.099.240,00;$ 1.788.591,30;$ 73.310.648,70
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;34;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 90.000.000,00;-$ 45.000.000,00;$ 45.000.000,00;$ 44.996.811,00;$ 3.189,00
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.003;34;ADM;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);$ 2.000.000,00;$ 129.796.827,00;$ 131.796.827,00;$ 3.699.269,93;$ 128.097.557,07
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;ADM;Productos metálicos, maquinaria y equipo;$ 13.097.300,00;-$ 7.461.300,00;$ 5.636.000,00;$ 4.136.000,00;$ 1.500.000,00
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;32;ADM;Productos metálicos, maquinaria y equipo;$ 5.625.000,00;$ 0,00;$ 5.625.000,00;$ 0,00;$ 5.625.000,00
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;34;ADM;Productos metálicos, maquinaria y equipo;$ 14.817.799,80;-$ 408.899,90;$ 14.408.899,90;$ 328.440,00;$ 14.080.459,90
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;34;ADM;Productos metálicos, maquinaria y equipo;$ 13.915.637,86;$ 0,00;$ 13.915.637,86;$ 13.618.163,65;$ 297.474,21
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;34;ADM;Productos metálicos, maquinaria y equipo;$ 238.332.368,15;$ 466.990.074,00;$ 705.322.442,15;$ 239.083.083,26;$ 466.239.358,89
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;03. ADQUISICIÓN DE MATERIALES Y SUMINISTROS;2.1.2 Gastos de Funcionamiento;2.1.2.02.01.004;35;ADM;Productos metálicos, maquinaria y equipo;$ 24.375.000,00;-$ 21.625.000,00;$ 2.750.000,00;$ 0,00;$ 2.750.000,00
2026;02 - INVESTIGACION Y EXTENSION;1. FUNCIONAMIENTO;04. ADQUISICIÓN DE SERVICIOS;2.1.2 Gastos de Funcionamiento;2.1.2.02.02.005;35;ADM;Construcción y servicios de la construcción;$ 0,00;$ 46.000.000,00;$ 46.000.000,00;$ 0,00;$ 46.000.000,00
